surah_number,surah_name,ayah_number,reciter,word_number,start_time_ms,end_time_ms,duration_ms,audio_url
111,Al-Lahab,2,Mishary,3,3530,3630,100,https://audio-cdn.tarteel.ai/quran/alafasy/111002.mp3
111,Al-Lahab,2,Mishary,4,3800,4520,720,https://audio-cdn.tarteel.ai/quran/alafasy/111002.mp3
111,Al-Lahab,2,Mishary,5,4810,4910,100,https://audio-cdn.tarteel.ai/quran/alafasy/111002.mp3
111,Al-Lahab,2,Mishary,6,5480,7200,1720,https://audio-cdn.tarteel.ai/quran/alafasy/111002.mp3
111,Al-Lahab,3,Mishary,1,0,760,760,https://audio-cdn.tarteel.ai/quran/alafasy/111003.mp3
111,Al-Lahab,3,Mishary,2,1040,1560,520,https://audio-cdn.tarteel.ai/quran/alafasy/111003.mp3
111,Al-Lahab,3,Mishary,3,2680,3400,720,https://audio-cdn.tarteel.ai/quran/alafasy/111003.mp3
111,Al-Lahab,3,Mishary,4,3640,5200,1560,https://audio-cdn.tarteel.ai/quran/alafasy/111003.mp3
111,Al-Lahab,4,Mishary,1,0,1200,1200,https://audio-cdn.tarteel.ai/quran/alafasy/111004.mp3
111,Al-Lahab,4,Mishary,2,1480,3680,2200,https://audio-cdn.tarteel.ai/quran/alafasy/111004.mp3
111,Al-Lahab,4,Mishary,3,4080,5640,1560,https://audio-cdn.tarteel.ai/quran/alafasy/111004.mp3
111,Al-Lahab,5,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/111005.mp3
111,Al-Lahab,5,Mishary,2,320,1160,840,https://audio-cdn.tarteel.ai/quran/alafasy/111005.mp3
111,Al-Lahab,5,Mishary,3,1440,2080,640,https://audio-cdn.tarteel.ai/quran/alafasy/111005.mp3
111,Al-Lahab,5,Mishary,4,3170,3270,100,https://audio-cdn.tarteel.ai/quran/alafasy/111005.mp3
111,Al-Lahab,5,Mishary,5,4360,6480,2120,https://audio-cdn.tarteel.ai/quran/alafasy/111005.mp3
112,Al-Ikhlas,1,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/112001.mp3
112,Al-Ikhlas,1,Mishary,2,360,680,320,https://audio-cdn.tarteel.ai/quran/alafasy/112001.mp3
112,Al-Ikhlas,1,Mishary,3,930,1030,100,https://audio-cdn.tarteel.ai/quran/alafasy/112001.mp3
112,Al-Ikhlas,1,Mishary,4,1880,3040,1160,https://audio-cdn.tarteel.ai/quran/alafasy/112001.mp3
112,Al-Ikhlas,2,Mishary,1,290,390,100,https://audio-cdn.tarteel.ai/quran/alafasy/112002.mp3
112,Al-Ikhlas,2,Mishary,2,1200,2600,1400,https://audio-cdn.tarteel.ai/quran/alafasy/112002.mp3
112,Al-Ikhlas,3,Mishary,1,0,320,320,https://audio-cdn.tarteel.ai/quran/alafasy/112003.mp3
112,Al-Ikhlas,3,Mishary,2,440,1000,560,https://audio-cdn.tarteel.ai/quran/alafasy/112003.mp3
112,Al-Ikhlas,3,Mishary,3,1080,1600,520,https://audio-cdn.tarteel.ai/quran/alafasy/112003.mp3
112,Al-Ikhlas,3,Mishary,4,1720,3040,1320,https://audio-cdn.tarteel.ai/quran/alafasy/112003.mp3
112,Al-Ikhlas,4,Mishary,1,0,520,520,https://audio-cdn.tarteel.ai/quran/alafasy/112004.mp3
112,Al-Ikhlas,4,Mishary,2,680,1000,320,https://audio-cdn.tarteel.ai/quran/alafasy/112004.mp3
112,Al-Ikhlas,4,Mishary,3,1610,1710,100,https://audio-cdn.tarteel.ai/quran/alafasy/112004.mp3
112,Al-Ikhlas,4,Mishary,4,2000,2600,600,https://audio-cdn.tarteel.ai/quran/alafasy/112004.mp3
112,Al-Ikhlas,4,Mishary,5,3200,4920,1720,https://audio-cdn.tarteel.ai/quran/alafasy/112004.mp3
113,Al-Falaq,1,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/113001.mp3
113,Al-Falaq,1,Mishary,2,400,1120,720,https://audio-cdn.tarteel.ai/quran/alafasy/113001.mp3
113,Al-Falaq,1,Mishary,3,1190,1290,100,https://audio-cdn.tarteel.ai/quran/alafasy/113001.mp3
113,Al-Falaq,1,Mishary,4,2240,3520,1280,https://audio-cdn.tarteel.ai/quran/alafasy/113001.mp3
113,Al-Falaq,2,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/113002.mp3
113,Al-Falaq,2,Mishary,2,1160,1840,680,https://audio-cdn.tarteel.ai/quran/alafasy/113002.mp3
113,Al-Falaq,2,Mishary,3,1970,2070,100,https://audio-cdn.tarteel.ai/quran/alafasy/113002.mp3
113,Al-Falaq,2,Mishary,4,2330,2430,100,https://audio-cdn.tarteel.ai/quran/alafasy/113002.mp3
113,Al-Falaq,3,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/113003.mp3
113,Al-Falaq,3,Mishary,2,1280,1960,680,https://audio-cdn.tarteel.ai/quran/alafasy/113003.mp3
113,Al-Falaq,3,Mishary,3,2160,2880,720,https://audio-cdn.tarteel.ai/quran/alafasy/113003.mp3
113,Al-Falaq,3,Mishary,4,3440,3600,160,https://audio-cdn.tarteel.ai/quran/alafasy/113003.mp3
113,Al-Falaq,3,Mishary,5,3800,5080,1280,https://audio-cdn.tarteel.ai/quran/alafasy/113003.mp3
113,Al-Falaq,4,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/113004.mp3
113,Al-Falaq,4,Mishary,2,1240,1960,720,https://audio-cdn.tarteel.ai/quran/alafasy/113004.mp3
113,Al-Falaq,4,Mishary,3,2640,4160,1520,https://audio-cdn.tarteel.ai/quran/alafasy/113004.mp3
113,Al-Falaq,4,Mishary,4,4370,4470,100,https://audio-cdn.tarteel.ai/quran/alafasy/113004.mp3
113,Al-Falaq,4,Mishary,5,4640,6040,1400,https://audio-cdn.tarteel.ai/quran/alafasy/113004.mp3
113,Al-Falaq,5,Mishary,1,0,70,70,https://audio-cdn.tarteel.ai/quran/alafasy/113005.mp3
113,Al-Falaq,5,Mishary,2,1120,1800,680,https://audio-cdn.tarteel.ai/quran/alafasy/113005.mp3
113,Al-Falaq,5,Mishary,3,2000,2800,800,https://audio-cdn.tarteel.ai/quran/alafasy/113005.mp3
113,Al-Falaq,5,Mishary,4,3320,3480,160,https://audio-cdn.tarteel.ai/quran/alafasy/113005.mp3
113,Al-Falaq,5,Mishary,5,3680,5720,2040,https://audio-cdn.tarteel.ai/quran/alafasy/113005.mp3
