surah_number,surah_name,ayah_number,reciter,word_number,start_time_ms,end_time_ms,duration_ms,audio_url
75,Al-Qiyamah,7,Yasser Al-Dosari,1,0,480,480,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075007.mp3
75,Al-Qiyamah,7,Yasser Al-Dosari,2,760,1320,560,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075007.mp3
75,Al-Qiyamah,7,Yasser Al-Dosari,3,1640,2560,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075007.mp3
75,Al-Qiyamah,8,Yasser Al-Dosari,1,0,600,600,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075008.mp3
75,Al-Qiyamah,8,Yasser Al-Dosari,2,960,1760,800,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075008.mp3
75,Al-Qiyamah,9,Yasser Al-Dosari,1,0,640,640,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075009.mp3
75,Al-Qiyamah,9,Yasser Al-Dosari,2,880,1320,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075009.mp3
75,Al-Qiyamah,9,Yasser Al-Dosari,3,1840,2600,760,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075009.mp3
75,Al-Qiyamah,10,Yasser Al-Dosari,1,240,680,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075010.mp3
75,Al-Qiyamah,10,Yasser Al-Dosari,2,960,3000,2040,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075010.mp3
75,Al-Qiyamah,10,Yasser Al-Dosari,3,3160,4120,960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075010.mp3
75,Al-Qiyamah,10,Yasser Al-Dosari,4,4360,4800,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075010.mp3
75,Al-Qiyamah,10,Yasser Al-Dosari,5,5120,6040,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075010.mp3
75,Al-Qiyamah,11,Yasser Al-Dosari,1,0,440,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075011.mp3
75,Al-Qiyamah,11,Yasser Al-Dosari,2,810,910,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075011.mp3
75,Al-Qiyamah,11,Yasser Al-Dosari,3,1240,2200,960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075011.mp3
75,Al-Qiyamah,12,Yasser Al-Dosari,1,0,200,200,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075012.mp3
75,Al-Qiyamah,12,Yasser Al-Dosari,2,720,1000,280,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075012.mp3
75,Al-Qiyamah,12,Yasser Al-Dosari,3,1160,2080,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075012.mp3
75,Al-Qiyamah,12,Yasser Al-Dosari,4,2480,3720,1240,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075012.mp3
75,Al-Qiyamah,13,Yasser Al-Dosari,1,0,760,760,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075013.mp3
75,Al-Qiyamah,13,Yasser Al-Dosari,2,1040,3240,2200,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075013.mp3
75,Al-Qiyamah,13,Yasser Al-Dosari,3,3400,4320,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075013.mp3
75,Al-Qiyamah,13,Yasser Al-Dosari,4,5490,5590,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075013.mp3
75,Al-Qiyamah,13,Yasser Al-Dosari,5,5880,6560,680,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075013.mp3
75,Al-Qiyamah,13,Yasser Al-Dosari,6,6680,7920,1240,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075013.mp3
75,Al-Qiyamah,14,Yasser Al-Dosari,1,0,360,360,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075014.mp3
75,Al-Qiyamah,14,Yasser Al-Dosari,2,640,2040,1400,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075014.mp3
75,Al-Qiyamah,14,Yasser Al-Dosari,3,2200,2520,320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075014.mp3
75,Al-Qiyamah,14,Yasser Al-Dosari,4,3160,3440,280,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075014.mp3
75,Al-Qiyamah,14,Yasser Al-Dosari,5,3640,5000,1360,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075014.mp3
75,Al-Qiyamah,15,Yasser Al-Dosari,1,0,70,70,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075015.mp3
75,Al-Qiyamah,15,Yasser Al-Dosari,2,480,1000,520,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075015.mp3
75,Al-Qiyamah,15,Yasser Al-Dosari,3,1240,2960,1720,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075015.mp3
75,Al-Qiyamah,16,Yasser Al-Dosari,1,0,70,70,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075016.mp3
75,Al-Qiyamah,16,Yasser Al-Dosari,2,440,1360,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075016.mp3
75,Al-Qiyamah,16,Yasser Al-Dosari,3,1610,1710,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075016.mp3
75,Al-Qiyamah,16,Yasser Al-Dosari,4,1880,2840,960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075016.mp3
75,Al-Qiyamah,16,Yasser Al-Dosari,5,3000,3960,960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075016.mp3
75,Al-Qiyamah,16,Yasser Al-Dosari,6,4610,4680,70,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075016.mp3
75,Al-Qiyamah,17,Yasser Al-Dosari,1,0,70,70,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075017.mp3
75,Al-Qiyamah,17,Yasser Al-Dosari,2,1120,1480,360,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075017.mp3
75,Al-Qiyamah,17,Yasser Al-Dosari,3,1760,2480,720,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075017.mp3
75,Al-Qiyamah,17,Yasser Al-Dosari,4,2720,4400,1680,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075017.mp3
75,Al-Qiyamah,18,Yasser Al-Dosari,1,0,400,400,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075018.mp3
75,Al-Qiyamah,18,Yasser Al-Dosari,2,640,1640,1000,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075018.mp3
75,Al-Qiyamah,18,Yasser Al-Dosari,3,1840,2800,960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075018.mp3
